Data,10,record,timestamp,"1024873930",s,distance,"1130.46",m,accumulated_power,"19887",watts,altitude,"1593.6",m,speed,"6.252",m/s,power,"209",watts,enhanced_respiration_rate,"27.39",Breaths/min,heart_rate,"100",bpm,cadence,"86",rpm,temperature,"26",C,left_right_balance,"176",,fractional_cadence,"0.0",rpm,left_pco,"-8",mm,right_pco,"-2",mm,left_power_phase,"21.09375032958985|205.31250320800785",degrees,left_power_phase_peak,"77.34375120849612|122.34375191162113",degrees,right_power_phase,"16.87500026367188|236.2500036914063",degrees,right_power_phase_peak,"78.75000123046877|126.5625019775391",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1593.6",m,enhanced_speed,"6.252",m/s,
Data,10,record,timestamp,"1024873931",s,distance,"1136.17",m,accumulated_power,"20138",watts,altitude,"1593.8000000000002",m,speed,"6.177",m/s,power,"251",watts,enhanced_respiration_rate,"27.39",Breaths/min,heart_rate,"101",bpm,cadence,"83",rpm,temperature,"26",C,left_right_balance,"179",,fractional_cadence,"0.0",rpm,left_pco,"-9",mm,right_pco,"-2",mm,left_power_phase,"350.1562554711915|192.65625301025395",degrees,left_power_phase_peak,"81.56250127441409|116.7187518237305",degrees,right_power_phase,"350.1562554711915|222.18750347167975",degrees,right_power_phase_peak,"73.12500114257814|118.12500184570315",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1593.8000000000002",m,enhanced_speed,"6.177",m/s,
Data,10,record,timestamp,"1024873932",s,distance,"1141.65",m,accumulated_power,"20387",watts,altitude,"1593.8000000000002",m,speed,"6.074",m/s,power,"249",watts,enhanced_respiration_rate,"28.49",Breaths/min,heart_rate,"102",bpm,cadence,"80",rpm,temperature,"26",C,left_right_balance,"178",,fractional_cadence,"0.0",rpm,left_pco,"-9",mm,right_pco,"-2",mm,left_power_phase,"350.1562554711915|192.65625301025395",degrees,left_power_phase_peak,"81.56250127441409|116.7187518237305",degrees,right_power_phase,"350.1562554711915|222.18750347167975",degrees,right_power_phase_peak,"73.12500114257814|118.12500184570315",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1593.8000000000002",m,enhanced_speed,"6.074",m/s,
Data,10,record,timestamp,"1024873933",s,distance,"1146.96",m,accumulated_power,"20544",watts,altitude,"1593.8000000000002",m,speed,"5.944",m/s,power,"157",watts,enhanced_respiration_rate,"28.49",Breaths/min,heart_rate,"103",bpm,cadence,"76",rpm,temperature,"26",C,left_right_balance,"177",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"-2",mm,left_power_phase,"338.90625529541023|195.46875305419925",degrees,left_power_phase_peak,"75.93750118652346|106.8750016699219",degrees,right_power_phase,"343.1250053613282|217.96875340576176",degrees,right_power_phase_peak,"70.31250109863284|119.5312518676758",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1593.8000000000002",m,enhanced_speed,"5.944",m/s,
Data,10,record,timestamp,"1024873934",s,distance,"1151.88",m,accumulated_power,"20544",watts,altitude,"1593.8000000000002",m,speed,"5.766",m/s,power,"19",watts,enhanced_respiration_rate,"28.49",Breaths/min,heart_rate,"104",bpm,cadence,"76",rpm,temperature,"26",C,left_right_balance,"177",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"-2",mm,left_power_phase,"0.0|195.46875305419925",degrees,left_power_phase_peak,"78.75000123046877|118.12500184570315",degrees,right_power_phase,"345.9375054052735|205.31250320800785",degrees,right_power_phase_peak,"63.28125098876955|116.7187518237305",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1593.8000000000002",m,enhanced_speed,"5.766",m/s,
Data,10,record,timestamp,"1024873935",s,distance,"1156.62",m,accumulated_power,"20544",watts,altitude,"1593.8000000000002",m,speed,"5.58",m/s,power,"19",watts,enhanced_respiration_rate,"28.49",Breaths/min,heart_rate,"105",bpm,cadence,"76",rpm,temperature,"26",C,left_right_balance,"177",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"-2",mm,left_power_phase,"0.0|195.46875305419925",degrees,left_power_phase_peak,"78.75000123046877|118.12500184570315",degrees,right_power_phase,"345.9375054052735|205.31250320800785",degrees,right_power_phase_peak,"63.28125098876955|116.7187518237305",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1593.8000000000002",m,enhanced_speed,"5.58",m/s,
Data,9,record,timestamp,"1024873936",s,distance,"1161.24",m,accumulated_power,"20601",watts,altitude,"1593.8000000000002",m,speed,"5.412",m/s,power,"19",watts,enhanced_respiration_rate,"28.49",Breaths/min,heart_rate,"105",bpm,cadence,"37",rpm,temperature,"26",C,fractional_cadence,"0.0",rpm,left_pco,"-2",mm,right_pco,"-18",mm,left_power_phase,"0.0|195.46875305419925",degrees,left_power_phase_peak,"78.75000123046877|118.12500184570315",degrees,right_power_phase,"345.9375054052735|205.31250320800785",degrees,right_power_phase_peak,"63.28125098876955|116.7187518237305",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1593.8000000000002",m,enhanced_speed,"5.412",m/s,,,,
Data,10,record,timestamp,"1024873937",s,distance,"1166.29",m,accumulated_power,"20632",watts,altitude,"1593.8000000000002",m,speed,"5.356",m/s,power,"31",watts,enhanced_respiration_rate,"29.23",Breaths/min,heart_rate,"104",bpm,cadence,"79",rpm,temperature,"26",C,left_right_balance,"173",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"-18",mm,left_power_phase,"0.0|195.46875305419925",degrees,left_power_phase_peak,"78.75000123046877|118.12500184570315",degrees,right_power_phase,"345.9375054052735|205.31250320800785",degrees,right_power_phase_peak,"63.28125098876955|116.7187518237305",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1593.8000000000002",m,enhanced_speed,"5.356",m/s,
Data,10,record,timestamp,"1024873938",s,distance,"1172.14",m,accumulated_power,"20674",watts,altitude,"1594.0",m,speed,"5.346",m/s,power,"42",watts,enhanced_respiration_rate,"29.23",Breaths/min,heart_rate,"103",bpm,cadence,"92",rpm,temperature,"26",C,left_right_balance,"164",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"-1",mm,left_power_phase,"0.0|195.46875305419925",degrees,left_power_phase_peak,"78.75000123046877|118.12500184570315",degrees,right_power_phase,"345.9375054052735|205.31250320800785",degrees,right_power_phase_peak,"63.28125098876955|116.7187518237305",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.0",m,enhanced_speed,"5.346",m/s,
Data,10,record,timestamp,"1024873939",s,distance,"1178.66",m,accumulated_power,"20674",watts,altitude,"1594.0",m,speed,"5.412",m/s,power,"0",watts,enhanced_respiration_rate,"29.23",Breaths/min,heart_rate,"102",bpm,cadence,"92",rpm,temperature,"26",C,left_right_balance,"164",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"-1",mm,left_power_phase,"0.0|195.46875305419925",degrees,left_power_phase_peak,"78.75000123046877|118.12500184570315",degrees,right_power_phase,"345.9375054052735|205.31250320800785",degrees,right_power_phase_peak,"63.28125098876955|116.7187518237305",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.0",m,enhanced_speed,"5.412",m/s,
Data,10,record,timestamp,"1024873940",s,distance,"1185.47",m,accumulated_power,"20674",watts,altitude,"1594.0",m,speed,"5.524",m/s,power,"0",watts,enhanced_respiration_rate,"29.23",Breaths/min,heart_rate,"102",bpm,cadence,"92",rpm,temperature,"26",C,left_right_balance,"164",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"-1",mm,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.0",m,enhanced_speed,"5.524",m/s,,,,,,,,,,,,,
Data,11,record,timestamp,"1024873941",s,distance,"1192.53",m,accumulated_power,"20674",watts,altitude,"1594.0",m,speed,"5.692",m/s,power,"0",watts,enhanced_respiration_rate,"29.23",Breaths/min,heart_rate,"102",bpm,cadence,"0",rpm,temperature,"26",C,fractional_cadence,"0.0",rpm,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.0",m,enhanced_speed,"5.692",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,11,record,timestamp,"1024873942",s,distance,"1199.77",m,accumulated_power,"20674",watts,altitude,"1594.0",m,speed,"5.897",m/s,power,"0",watts,enhanced_respiration_rate,"28.54",Breaths/min,heart_rate,"101",bpm,cadence,"0",rpm,temperature,"26",C,fractional_cadence,"0.0",rpm,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.0",m,enhanced_speed,"5.897",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,11,record,timestamp,"1024873943",s,distance,"1206.56",m,accumulated_power,"20674",watts,altitude,"1594.1999999999998",m,speed,"6.009",m/s,power,"0",watts,enhanced_respiration_rate,"28.54",Breaths/min,heart_rate,"101",bpm,cadence,"0",rpm,temperature,"26",C,fractional_cadence,"0.0",rpm,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.1999999999998",m,enhanced_speed,"6.009",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1024873944",s,distance,"1213.05",m,accumulated_power,"20710",watts,altitude,"1594.1999999999998",m,speed,"6.186",m/s,power,"12",watts,enhanced_respiration_rate,"28.54",Breaths/min,heart_rate,"101",bpm,cadence,"10",rpm,temperature,"26",C,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"-1",mm,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.1999999999998",m,enhanced_speed,"6.186",m/s,,,,,,,,,,,,,,,,
Data,10,record,timestamp,"1024873945",s,distance,"1219.35",m,accumulated_power,"20871",watts,altitude,"1594.4",m,speed,"6.298",m/s,power,"161",watts,enhanced_respiration_rate,"28.54",Breaths/min,heart_rate,"100",bpm,cadence,"89",rpm,temperature,"26",C,left_right_balance,"181",,fractional_cadence,"0.0",rpm,left_pco,"-4",mm,right_pco,"-1",mm,left_power_phase,"0.0|195.46875305419925",degrees,left_power_phase_peak,"78.75000123046877|118.12500184570315",degrees,right_power_phase,"345.9375054052735|205.31250320800785",degrees,right_power_phase_peak,"63.28125098876955|116.7187518237305",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.4",m,enhanced_speed,"6.298",m/s,
Data,10,record,timestamp,"1024873946",s,distance,"1225.29",m,accumulated_power,"21164",watts,altitude,"1594.4",m,speed,"6.41",m/s,power,"293",watts,enhanced_respiration_rate,"28.54",Breaths/min,heart_rate,"100",bpm,cadence,"90",rpm,temperature,"26",C,left_right_balance,"174",,fractional_cadence,"0.0",rpm,left_pco,"-3",mm,right_pco,"-8",mm,left_power_phase,"0.0|195.46875305419925",degrees,left_power_phase_peak,"78.75000123046877|118.12500184570315",degrees,right_power_phase,"345.9375054052735|205.31250320800785",degrees,right_power_phase_peak,"63.28125098876955|116.7187518237305",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.4",m,enhanced_speed,"6.41",m/s,
Data,10,record,timestamp,"1024873947",s,distance,"1231.28",m,accumulated_power,"21394",watts,altitude,"1594.4",m,speed,"6.457",m/s,power,"230",watts,enhanced_respiration_rate,"29.66",Breaths/min,heart_rate,"100",bpm,cadence,"88",rpm,temperature,"26",C,left_right_balance,"176",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"-5",mm,left_power_phase,"357.1875055810548|210.9375032958985",degrees,left_power_phase_peak,"77.34375120849612|122.34375191162113",degrees,right_power_phase,"343.1250053613282|216.5625033837891",degrees,right_power_phase_peak,"64.68750101074221|104.0625016259766",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.4",m,enhanced_speed,"6.457",m/s,
Data,10,record,timestamp,"1024873948",s,distance,"1237.48",m,accumulated_power,"21592",watts,altitude,"1594.4",m,speed,"6.466",m/s,power,"198",watts,enhanced_respiration_rate,"29.66",Breaths/min,heart_rate,"100",bpm,cadence,"88",rpm,temperature,"26",C,left_right_balance,"177",,fractional_cadence,"0.0",rpm,left_pco,"-9",mm,right_pco,"-2",mm,left_power_phase,"345.9375054052735|227.81250355957036",degrees,left_power_phase_peak,"68.90625107666017|122.34375191162113",degrees,right_power_phase,"343.1250053613282|216.5625033837891",degrees,right_power_phase_peak,"64.68750101074221|104.0625016259766",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.4",m,enhanced_speed,"6.466",m/s,
Data,10,record,timestamp,"1024873949",s,distance,"1243.7",m,accumulated_power,"21811",watts,altitude,"1594.4",m,speed,"6.42",m/s,power,"219",watts,enhanced_respiration_rate,"29.66",Breaths/min,heart_rate,"100",bpm,cadence,"91",rpm,temperature,"26",C,left_right_balance,"177",,fractional_cadence,"0.0",rpm,left_pco,"-9",mm,right_pco,"-2",mm,left_power_phase,"345.9375054052735|227.81250355957036",degrees,left_power_phase_peak,"68.90625107666017|122.34375191162113",degrees,right_power_phase,"343.1250053613282|216.5625033837891",degrees,right_power_phase_peak,"64.68750101074221|104.0625016259766",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.4",m,enhanced_speed,"6.42",m/s,
Data,10,record,timestamp,"1024873950",s,distance,"1250.01",m,accumulated_power,"22030",watts,altitude,"1594.4",m,speed,"6.345",m/s,power,"219",watts,enhanced_respiration_rate,"29.66",Breaths/min,heart_rate,"100",bpm,cadence,"93",rpm,temperature,"26",C,left_right_balance,"183",,fractional_cadence,"0.0",rpm,left_pco,"-9",mm,right_pco,"-6",mm,left_power_phase,"345.9375054052735|227.81250355957036",degrees,left_power_phase_peak,"68.90625107666017|122.34375191162113",degrees,right_power_phase,"350.1562554711915|240.46875375732427",degrees,right_power_phase_peak,"63.28125098876955|129.37500202148442",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.4",m,enhanced_speed,"6.345",m/s,
Data,10,record,timestamp,"1024873951",s,distance,"1256.2",m,accumulated_power,"22222",watts,altitude,"1594.4",m,speed,"6.252",m/s,power,"192",watts,enhanced_respiration_rate,"29.66",Breaths/min,heart_rate,"101",bpm,cadence,"90",rpm,temperature,"26",C,left_right_balance,"165",,fractional_cadence,"0.0",rpm,left_pco,"-9",mm,right_pco,"-4",mm,left_power_phase,"341.71875533935554|210.9375032958985",degrees,left_power_phase_peak,"66.09375103271486|118.12500184570315",degrees,right_power_phase,"350.1562554711915|240.46875375732427",degrees,right_power_phase_peak,"63.28125098876955|129.37500202148442",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.4",m,enhanced_speed,"6.252",m/s,
Data,10,record,timestamp,"1024873952",s,distance,"1262.39",m,accumulated_power,"22399",watts,altitude,"1594.4",m,speed,"6.13",m/s,power,"177",watts,enhanced_respiration_rate,"30.79",Breaths/min,heart_rate,"103",bpm,cadence,"92",rpm,temperature,"26",C,left_right_balance,"181",,fractional_cadence,"0.0",rpm,left_pco,"-7",mm,right_pco,"-4",mm,left_power_phase,"341.71875533935554|210.9375032958985",degrees,left_power_phase_peak,"66.09375103271486|118.12500184570315",degrees,right_power_phase,"352.9687555151368|216.5625033837891",degrees,right_power_phase_peak,"78.75000123046877|125.15625195556643",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.4",m,enhanced_speed,"6.13",m/s,
Data,10,record,timestamp,"1024873953",s,distance,"1268.62",m,accumulated_power,"22591",watts,altitude,"1594.4",m,speed,"6.121",m/s,power,"192",watts,enhanced_respiration_rate,"30.79",Breaths/min,heart_rate,"104",bpm,cadence,"89",rpm,temperature,"26",C,left_right_balance,"172",,fractional_cadence,"0.0",rpm,left_pco,"-7",mm,right_pco,"-4",mm,left_power_phase,"9.843750153808596|210.9375032958985",degrees,left_power_phase_peak,"80.15625125244142|126.5625019775391",degrees,right_power_phase,"0.0|209.53125327392584",degrees,right_power_phase_peak,"77.34375120849612|118.12500184570315",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.4",m,enhanced_speed,"6.121",m/s,
Data,10,record,timestamp,"1024873954",s,distance,"1274.83",m,accumulated_power,"22879",watts,altitude,"1594.4",m,speed,"6.084",m/s,power,"288",watts,enhanced_respiration_rate,"30.79",Breaths/min,heart_rate,"104",bpm,cadence,"94",rpm,temperature,"26",C,left_right_balance,"172",,fractional_cadence,"0.0",rpm,left_pco,"-7",mm,right_pco,"-4",mm,left_power_phase,"333.2812552075196|210.9375032958985",degrees,left_power_phase_peak,"71.71875112060549|111.09375173583987",degrees,right_power_phase,"345.9375054052735|254.53125397705085",degrees,right_power_phase_peak,"63.28125098876955|122.34375191162113",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.4",m,enhanced_speed,"6.084",m/s,
Data,10,record,timestamp,"1024873955",s,distance,"1280.88",m,accumulated_power,"23065",watts,altitude,"1594.4",m,speed,"6.102",m/s,power,"186",watts,enhanced_respiration_rate,"30.79",Breaths/min,heart_rate,"105",bpm,cadence,"88",rpm,temperature,"26",C,left_right_balance,"172",,fractional_cadence,"0.0",rpm,left_pco,"-5",mm,right_pco,"1",mm,left_power_phase,"333.2812552075196|210.9375032958985",degrees,left_power_phase_peak,"71.71875112060549|111.09375173583987",degrees,right_power_phase,"345.9375054052735|254.53125397705085",degrees,right_power_phase_peak,"63.28125098876955|122.34375191162113",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.4",m,enhanced_speed,"6.102",m/s,
Data,10,record,timestamp,"1024873956",s,distance,"1286.85",m,accumulated_power,"23242",watts,altitude,"1594.4",m,speed,"6.112",m/s,power,"177",watts,enhanced_respiration_rate,"30.79",Breaths/min,heart_rate,"106",bpm,cadence,"94",rpm,temperature,"26",C,left_right_balance,"163",,fractional_cadence,"0.0",rpm,left_pco,"-5",mm,right_pco,"1",mm,left_power_phase,"327.656255119629|217.96875340576176",degrees,left_power_phase_peak,"78.75000123046877|109.68750171386722",degrees,right_power_phase,"345.9375054052735|258.75000404296884",degrees,right_power_phase_peak,"63.28125098876955|116.7187518237305",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.4",m,enhanced_speed,"6.112",m/s,
Data,10,record,timestamp,"1024873957",s,distance,"1292.8",m,accumulated_power,"23403",watts,altitude,"1594.4",m,speed,"6.121",m/s,power,"161",watts,enhanced_respiration_rate,"31.55",Breaths/min,heart_rate,"106",bpm,cadence,"88",rpm,temperature,"26",C,left_right_balance,"164",,fractional_cadence,"0.0",rpm,left_pco,"-7",mm,right_pco,"-4",mm,left_power_phase,"16.87500026367188|209.53125327392584",degrees,left_power_phase_peak,"84.3750013183594|125.15625195556643",degrees,right_power_phase,"18.281250285644536|208.1250032519532",degrees,right_power_phase_peak,"67.50000105468752|125.15625195556643",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.4",m,enhanced_speed,"6.121",m/s,
Data,10,record,timestamp,"1024873958",s,distance,"1298.82",m,accumulated_power,"23484",watts,altitude,"1594.6",m,speed,"6.102",m/s,power,"81",watts,enhanced_respiration_rate,"31.55",Breaths/min,heart_rate,"107",bpm,cadence,"89",rpm,temperature,"26",C,left_right_balance,"168",,fractional_cadence,"0.0",rpm,left_pco,"-6",mm,right_pco,"-2",mm,left_power_phase,"16.87500026367188|209.53125327392584",degrees,left_power_phase_peak,"84.3750013183594|125.15625195556643",degrees,right_power_phase,"0.0|239.0625037353516",degrees,right_power_phase_peak,"73.12500114257814|123.75000193359378",degrees,unknown,"99",,unknown,"99",,enhanced_altitude,"1594.6",m,enhanced_speed,"6.102",m/s,
